test_id,wp_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,connection_type,isp_name,is_isp,network_operator_name,manufacturer,device_name,hardware_version,firmware_version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
75374371,6042294,"2019-09-01 23:27:46","217.118.xxx.xxx",12011,8797,47,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"MTS OJSC","Russia","RU","St Petersburg","SPE","St Petersburg",59.898,30.261,3.47225,11,"VimpelCom","1","Beeline","NOKIA","RM-821_apac_singapore_293","6.5.0.0","3051.50009.1451.1031",2,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099"
75374382,6048483,"2019-09-01 23:54:40","128.124.xxx.xxx",10101,441,109,"Odessa","Ukraine","UA",46.4667,30.7333,"Omnilance Ltd.","Ukraine","UA","Odessa Oblast","51","Kholodna Balka",46.586,30.593,10.6376,8,"PrJSC VF UKRAINE","1","VODAFONE UA","Microsoft","RM-1127_13784","2.0.0.0","01078.00042.16352.50016",1,"Bilyaivs'kyi district, Odessa Oblast, Ukraine","Bilyaivs'kyi district","administrative_area_level_2","Ukraine","UA","Odessa Oblast","Bilyaivs'kyi district","",""
75374385,5783908,"2019-09-01 23:57:28","151.251.xxx.xxx",3211,960,100,"Sofia","Bulgaria","BG",42.6544,23.3649,"Bulsatcom","Bulgaria","BG","Gabrovo","07","Lovnidol",42.961,25.240,97.5181,8,"A1 Bulgaria","1","A1 BG","NOKIA","RM-976_1205","4.0.0.0","02040.00019.14484.24004",1,"5344 Zdravkovets, Bulgaria","Zdravkovets","locality","Bulgaria","BG","Gabrovo","Gabrovo","","5344"
75374388,5980109,"2019-09-02 00:01:54","91.252.xxx.xxx",48240,8615,62,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Apulia","75","Bari",41.116,16.805,229.475,11,"Wind Tre","1","3 ITA","NOKIA","RM-974_1070","4.1.0.0","02040.00019.15235.28005",1,"70132 Zona Industriale BA, Italy","Zona Industriale","locality","Italy","IT","Apulia","Metropolitan City of Bari","Bari","70132"
75374389,5980109,"2019-09-02 00:02:25","91.252.xxx.xxx",58273,18676,75,"Rome","Italy","IT",41.9000,12.5000,"Unidata","Italy","IT","Apulia","75","Bari",41.116,16.805,229.475,11,"Wind Tre","1","3 ITA","NOKIA","RM-974_1070","4.1.0.0","02040.00019.15235.28005",1,"70132 Zona Industriale BA, Italy","Zona Industriale","locality","Italy","IT","Apulia","Metropolitan City of Bari","Bari","70132"
75374391,4074647,"2019-09-02 00:03:50","91.253.xxx.xxx",34438,20757,65,"Rome","Italy","IT",41.9000,12.5000,"Telecom Italia S.p.A.","Italy","IT","Lazio","62","Rome",41.936,12.607,6.05154,11,"Wind Tre","1","3 ITA","NOKIA","RM-1045_1001","2.0.0.3","02540.00019.14484.37007",1,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00131"
75374394,2576899,"2019-09-02 00:07:56","85.76.xxx.xxx",18357,4598,84,"Hameenlinna","Finland","FI",61.0000,24.4667,"Teliacommunication Oy","Finland","FI","Tavastia Proper","06","Hattula",61.050,24.372,4.73741,8,"Elisa Oyj","1","elisa","Microsoft","RM-1089_1008","3.0.0.0","02074.00000.15234.28005",1,"Hattula, Finland","Hattula","administrative_area_level_3","Finland","FI","Hattula","","","13720"
75374399,6048084,"2019-09-02 00:09:51","109.42.xxx.xxx",7067,1337,79,"Ulm","Germany","DE",48.4000,9.9833,"SWU TeleNet GmbH","Germany","DE","Baden-Württemberg","BW","Heidenheim",48.662,10.156,19.8028,11,"Vodafone GmbH","1","Vodafone.de","Microsoft","RM-1154_15706","3.0.6.0","01078.00042.16352.50011",1,"Heidenheim, Germany","Heidenheim","locality","Germany","DE","Baden-Württemberg","Stuttgart","Heidenheim","89522"
75374401,6048084,"2019-09-02 00:10:28","109.42.xxx.xxx",7213,1393,109,"Ulm","Germany","DE",48.4000,9.9833,"SWU TeleNet GmbH","Germany","DE","Baden-Württemberg","BW","Heidenheim",48.662,10.156,19.8028,11,"Vodafone GmbH","1","Vodafone.de","Microsoft","RM-1154_15706","3.0.6.0","01078.00042.16352.50011",1,"Heidenheim, Germany","Heidenheim","locality","Germany","DE","Baden-Württemberg","Stuttgart","Heidenheim","89522"
75374403,6015816,"2019-09-02 00:13:03","172.58.xxx.xxx",17564,14831,66,"Anaheim, CA","United States","US",33.8365,-117.9143,"Sprint","United States","US","California","CA","Garden Grove",33.783,-117.977,5.16753,11,"T-MOBILE USA","1","T-Mobile","NOKIA","RM-877_nam_att_205","3.3.0.2","3051.50009.1451.1001",2,"Garden Grove, CA, USA","Garden Grove","locality","United States","US","California","Orange County","","92841"
75374404,6036432,"2019-09-02 00:13:14","95.153.xxx.xxx",0,2689,117,"Slavyansk-on-Kuban","Russia","RU",45.2588,38.1249,"SKS-TELECOM","Russia","RU","Krasnodar Krai","KDA","Kalininskaya",45.486,38.661,30.4358,8,"MTS PJSC","1","MTS RUS","NOKIA","RM-937_eu_belarus_russia_205","5.0.0.2","02540.00019.15053.26005",1,"Kalininskaya, Krasnodar Krai, Russia, 353780","Kalininskaya","locality","Russia","RU","Krasnodar Krai","Kalininsky District","","353780"
75374405,4156080,"2019-09-02 00:13:22","31.217.xxx.xxx",10195,4301,93,"Zagreb","Croatia","HR",45.8167,15.9833,"Hrvatski Telekom d.d.","Croatia","HR","Krapina-Zagorje County","02","Strmec Stubicki",45.961,15.917,10.516,8,"Hrvatski Telekom - mobile broadband","1","HT HR","NOKIA","RM-941_eu_croatia_929","3.0.0.0","3058.50000.1424.0004",1,"Strmec Stubički, Croatia","Strmec Stubički","locality","Croatia","HR","Krapina-Zagorje County","Općina Stubičke Toplice","","49244"
75374408,6005681,"2019-09-02 00:18:37","103.249.xxx.xxx",1720,3737,166,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.418,105.348,37.4407,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75374413,6048546,"2019-09-02 00:26:33","1.136.xxx.xxx",4960,1030,66,"Windsor","Australia","AU",-37.8540,144.9880,"Telstra","Australia","AU","Victoria","VIC","Nunawading",-37.824,145.174,10.4138,8,"Telstra Internet","1","ALDImobile","Microsoft","RM-1068_1012","1.2.0.0","02074.00000.15234.28005",1,"Nunawading VIC 3131, Australia","Nunawading","locality","Australia","AU","Victoria","","","3131"
75374416,5377952,"2019-09-02 00:30:31","37.76.xxx.xxx",223,200,182,"Szombathely","Hungary","HU",47.2300,16.6167,"Remicro Kft. - Microweb Internet","Hungary","HU","Vas County","VA","Szombathely",47.240,16.617,0.727647,6,"Magyar Telekom","1","Telekom HU","NOKIA","RM-1017_1077","5.0.4.0","02074.00000.15234.28007",1,"Szombathely, Hungary","Szombathely","locality","Hungary","HU","Vas County","Szombathelyi","","9700"
75374417,5506569,"2019-09-02 00:30:40","128.124.xxx.xxx",8203,2863,109,"Kiev","UA","UA",50.4500,30.5233,"Euroline-Telecom","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"PrJSC VF UKRAINE","1","VODAFONE UA","Microsoft","RM-1118_14011","2.1.6.2","01078.00053.16236.35006",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374419,6045976,"2019-09-02 00:31:17","81.185.xxx.xxx",20896,10035,78,"Lyon","France","FR",45.7669,4.8342,"ORANGE FRANCE","France","FR","Auvergne-Rhone-Alpes","ARA","Saint-Fons",45.708,4.860,4.21591,11,"SFR","1","F SFR","Microsoft","RM-1072_1007","2.1.0.2","02177.00000.15221.30007",2,"Saint-Fons, France","Saint-Fons","locality","France","FR","Rhone-Alpes","Rhône","","69190"
75374423,6042508,"2019-09-02 00:32:51","151.35.xxx.xxx",1190,0,200,"Santo Stefano Di Camastra","Italy","IT",38.0141,14.3480,"Navigaliberamente srl","Italy","IT","Sicily","82","Polizzi Generosa",37.804,13.954,25.9366,8,"Wind Mobile","1","I WIND","NOKIA","RM-1045_1013","2.0.0.0","02540.00019.15053.26004",1,"Caltavuturo, Province of Palermo, Italy","Caltavuturo","administrative_area_level_3","Italy","IT","Sicily","Province of Palermo","Caltavuturo","90022"
75374427,6022517,"2019-09-02 00:35:47","37.73.xxx.xxx",3388,71,108,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-975_1005","3.2.1.0","01061.00070.14246.29017",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374429,6022517,"2019-09-02 00:36:27","37.73.xxx.xxx",908,0,218,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-975_1005","3.2.1.0","01061.00070.14246.29017",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374430,5950283,"2019-09-02 00:36:58","176.59.xxx.xxx",6693,4116,83,"Voronezh","Russian Federation","RU",51.6754,39.2088,"FreeDom","Russia","RU","Voronezh Oblast","VOR","Voronezh",51.684,39.265,2.52788,8,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1090_1010","3.0.0.0","02074.00000.15234.28006",1,"Voronezh, Voronezh Oblast, Russia","Voronezh","locality","Russia","RU","Voronezh Oblast","gorod Voronezh","","394042"
75374431,6022517,"2019-09-02 00:37:06","37.73.xxx.xxx",9543,4007,66,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-975_1005","3.2.1.0","01061.00070.14246.29017",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374432,5271701,"2019-09-02 00:37:36","185.69.xxx.xxx",11641,1809,78,"Vienna","Austria","AT",48.2082,16.3738,"fonira Telekom GmbH","Austria","AT","Lower Austria","3","Ganserndorf",48.296,16.661,14.6073,11,"MASS Response Service GmbH","1","spusu-spusu","NOKIA","RM-984_1001","1.0.0.0","02177.00000.15184.36004",1,"Gänserndorf, Austria","Gänserndorf","locality","Austria","AT","Lower Austria","Gänserndorf District","Gemeinde Gänserndorf","2230"
75374433,6022517,"2019-09-02 00:37:38","37.73.xxx.xxx",7374,3935,64,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-975_1005","3.2.1.0","01061.00070.14246.29017",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374434,6022517,"2019-09-02 00:38:20","37.73.xxx.xxx",11683,3741,82,"Kiev","Ukraine","UA",50.4500,30.5233,"Dataline","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-975_1005","3.2.1.0","01061.00070.14246.29017",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75374436,6048483,"2019-09-02 00:40:43","128.124.xxx.xxx",12039,3329,99,"Одесса","Ukraine","UA",46.4667,30.7333,"ISP Black Sea","Ukraine","UA","Odessa Oblast","51","Kholodna Balka",46.596,30.590,11.2317,8,"PrJSC VF UKRAINE","1","VODAFONE UA","Microsoft","RM-1127_13784","2.0.0.0","01078.00042.16352.50016",1,"Bilyaivs'kyi district, Odessa Oblast, Ukraine","Bilyaivs'kyi district","administrative_area_level_2","Ukraine","UA","Odessa Oblast","Bilyaivs'kyi district","",""
75374446,6005681,"2019-09-02 00:50:21","103.249.xxx.xxx",1097,2850,149,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.418,105.349,37.4356,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75374449,6009698,"2019-09-02 00:54:01","37.32.xxx.xxx",6069,1389,84,"Padova","Italy","IT",45.4167,11.8667,"Telecom Italia S.p.A.","Italy","IT","Veneto","34","Camposampiero",45.553,11.928,9.88568,11,"PostePay S.p.A.","1","PosteMobile","NOKIA","RM-994_eu_italy_1256","2.0.0.0","3058.50000.1424.0002",1,"Camposampiero PD, Italy","Camposampiero","locality","Italy","IT","Veneto","Province of Padua","Camposampiero","35012"
75374451,6037630,"2019-09-02 00:56:31","223.238.xxx.xxx",708,1277,262,"Jodhpur","India","IN",26.2389,73.0243,"Den Networks Ltd","India","IN","Rajasthan","RJ","Merta",26.648,74.032,68.5875,8,"BHARTI Airtel","1","airtel","NOKIA","RM-885_im_india_249","1.0.0.0","3058.50000.1425.0002",1,"Merta, Rajasthan 341510, India","Merta","locality","India","IN","Rajasthan","Nagaur","","341510"
75374453,6037630,"2019-09-02 00:57:13","223.238.xxx.xxx",1123,1216,700,"Jodhpur","India","IN",26.2389,73.0243,"Den Networks Ltd","India","IN","Rajasthan","RJ","Merta",26.648,74.032,68.5875,8,"BHARTI Airtel","1","airtel","NOKIA","RM-885_im_india_249","1.0.0.0","3058.50000.1425.0002",1,"Merta, Rajasthan 341510, India","Merta","locality","India","IN","Rajasthan","Nagaur","","341510"
75374455,6003852,"2019-09-02 00:58:23","82.203.xxx.xxx",48348,8476,49,"Tuusula","Finland","FI",60.4040,25.0131,"Speek","Finland","FI","Uusimaa","18","Nukari",60.530,24.905,9.4614,11,"DNA Oyj","1","dna","NOKIA","RM-941_eu_finland_208","3.0.0.0","3058.50000.1424.0001",2,"Nurmijärvi, Finland","Nurmijärvi","administrative_area_level_3","Finland","FI","Nurmijärvi","","","05450"
75374456,6014776,"2019-09-02 00:58:43","176.59.xxx.xxx",1037,1027,140,"Moscow","Russian Federation","RU",55.7517,37.6178,"MTS","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,11,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1127_15447","3.0.0.0","01078.00042.16352.50006",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012"
75374457,6003852,"2019-09-02 00:59:07","82.203.xxx.xxx",41336,6577,50,"Tuusula","Finland","FI",60.4040,25.0131,"Speek","Finland","FI","Uusimaa","18","Nukari",60.530,24.905,9.4614,11,"DNA Oyj","1","dna","NOKIA","RM-941_eu_finland_208","3.0.0.0","3058.50000.1424.0001",2,"Nurmijärvi, Finland","Nurmijärvi","administrative_area_level_3","Finland","FI","Nurmijärvi","","","05450"
75374461,6048476,"2019-09-02 01:00:59","85.26.xxx.xxx",28587,5318,66,"Kazan","RU","RU",55.7951,49.1089,"Telecom21","Russia","RU","Tatarstan","TA","Kazan’",55.862,48.998,6.33217,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-984_1045","1.0.0.0","02177.00000.15184.36003",1,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420051"
75374462,6048476,"2019-09-02 01:01:25","85.26.xxx.xxx",55270,7915,83,"Kazan","RU","RU",55.7951,49.1089,"Telecom21","Russia","RU","Tatarstan","TA","Kazan’",55.862,48.998,6.33217,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-984_1045","1.0.0.0","02177.00000.15184.36003",1,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420051"
75374465,6048548,"2019-09-02 01:04:44","82.132.xxx.xxx",23142,15394,55,"Welwyn Garden City","Great Britain","GB",51.8062,0.1932,"Ai Networks Ltd","United Kingdom","GB","Cambridgeshire","CAM","Cambridge",52.212,0.166,28.1266,11,"Telefonica O2 UK","1","giffgaff","NOKIA","RM-1045_1003","2.0.0.3","02540.00019.15235.40008",1,"Cambridge, Cambridgeshire CB5, UK","Cambridge","locality","United Kingdom","GB","England","Cambridgeshire","","CB5"
75374467,3565652,"2019-09-02 01:04:54","92.184.xxx.xxx",25687,6580,100,"Bordeaux","France","FR",44.8378,-0.5792,"TELICITY Communications","France","FR","Nouvelle-Aquitaine","NAQ","La Rochelle",46.139,-1.163,94.3684,11,"Orange","1","Orange F","NOKIA","RM-1038_1028","3.0.0.0","02177.00000.15184.36004",1,"La Rochelle, France","La Rochelle","locality","France","FR","Poitou-Charentes","Charente-Maritime","","17000"
75374474,6047358,"2019-09-02 01:07:52","85.26.xxx.xxx",44553,15753,61,"Samara","Russian Federation","RU",53.2333,50.1667,"KRAFT-S","Russia","RU","Samara Oblast","SAM","Samara",53.181,50.121,4.04923,11,"PJSC MegaFon","1","MegaFon","NOKIA","RM-1045_1094","2.0.0.1","02540.00019.15236.45004",2,"Samara, Samara Oblast, Russia","Samara","locality","Russia","RU","Samara Oblast","gorod Samara","","443036"
75374480,6035760,"2019-09-02 01:10:34","46.211.xxx.xxx",4385,429,98,"Khmelnitsky","Ukraine","UA",49.4230,26.9871,"Magicom","Ukraine","UA","Khmel'nyts'ka oblast","68","Khmelnytskyi",49.425,26.977,0.456932,8,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-1019_1025","5.0.6.0","02074.00000.15234.28004",1,"Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine","Khmelnytskyi","locality","Ukraine","UA","Khmel'nyts'ka oblast","Khmel'nyts'ka city council","","29000"
75374481,6040117,"2019-09-02 01:10:42","91.193.xxx.xxx",17068,18515,66,"Moscow","Russian Federation","RU",55.7517,37.6178,"CLN","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,11,"VimpelCom","1","Beeline","NOKIA","RM-821_eu_russia_216","6.5.0.4","3051.50009.1451.1008",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012"
75374485,6046393,"2019-09-02 01:15:16","89.214.xxx.xxx",16475,3629,62,"Porto","Portugal","PT",41.1497,-8.6100,"NOS","Portugal","PT","Braga","03","Braga",41.550,-8.420,29.4118,11,"Meo","1","meo","Microsoft","RM-1116_15248","4.0.3.1","01078.00053.16236.35019",2,"4710, Portugal","Braga","locality","Portugal","PT","Braga","","","4710"
75374489,5857935,"2019-09-02 01:18:14","217.118.xxx.xxx",968,644,497,"Kaspiysk","Russian Federation","RU",42.8803,47.6383,"Kaspnet LLC","Russia","RU","Dagestan Republic","DA","Kaspiysk",42.874,47.657,1.07084,8,"VimpelCom","1","Beeline","Microsoft","RM-1099_1016","3.0.0.0","02074.00000.15234.28002",1,"Kaspiysk, Dagestan Republic, Russia","Kaspiysk","locality","Russia","RU","Dagestan Republic","gorod Kaspiysk","","368301"
75374495,6035672,"2019-09-02 01:20:56","94.254.xxx.xxx",2973,988,82,"Września","Poland","PL",52.3238,17.5665,"SATPOL","Poland","PL","Greater Poland Voivodeship","WP","Gultowy",52.367,17.317,10.9435,11,"Play","1","Orange-PLAYLTE","NOKIA","RM-1038_1081","3.0.0.0","02177.00000.15184.36004",1,"62, Poland","Gmina Kostrzyn","administrative_area_level_3","Poland","PL","Greater Poland Voivodeship","poznański","Gmina Kostrzyn","62"
75374498,6043512,"2019-09-02 01:22:52","46.216.xxx.xxx",13841,6567,62,"Minsk","Belarus","BY",53.9000,27.5667,"IPTELCOM LTD","Belarus","BY","Minsk","HM","Minsk",53.900,27.566,0,11,"Mobile TeleSystems JLLC","1","MTS.BY","Microsoft","RM-1116_13914","4.0.3.1","01078.00053.16236.35009",2,"Minsk, Belarus","Minsk","locality","Belarus","BY","","","",""
75374501,3190791,"2019-09-02 01:23:23","94.254.xxx.xxx",42687,9185,63,"Bartoszyce","Poland","PL",54.2533,20.8081,"BARTNET Naruszewicz i Krawczun Spółka Jawna","Poland","PL","Warmian-Masurian Voivodeship","WN","Srokowo",54.211,21.526,29.166,11,"Play","1","PLAY","NOKIA","RM-1038_1052","1.0.0.0","02177.00000.15184.36004",1,"11, Poland","Srokowo","locality","Poland","PL","Warmian-Masurian Voivodeship","Kętrzyn County","Gmina Srokowo","11"
75374503,3618668,"2019-09-02 01:24:14","109.240.xxx.xxx",19645,1601,52,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Pirkanmaa","11","Tampere",61.496,23.767,0.250157,11,"Telia Finland Oyj","1","Telia FI","NOKIA","RM-1038_1009","3.0.0.0","02177.00000.15184.36004",1,"Tampere, Finland","Tampere","locality","Finland","FI","Pirkanmaa","Tampere","","33100"
75374504,6047494,"2019-09-02 01:24:24","85.140.xxx.xxx",1525,1078,98,"Kurgan","Russian Federation","RU",55.4667,65.3500,"MTS","Russia","RU","Kurgan Oblast","KGN","Ketovo",55.333,65.327,9.24905,8,"MTS PJSC","1","MTS RUS","NOKIA","RM-914_eu_russia_229","1.5.0.9","3058.50000.1425.0005",1,"Ketovo, Kurganskaya oblast', Russia, 641310","Ketovo","locality","Russia","RU","Kurgan Oblast","Ketovsky District","","641310"
75374505,3618668,"2019-09-02 01:25:09","109.240.xxx.xxx",29990,1497,64,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Pirkanmaa","11","Tampere",61.496,23.767,0.250157,11,"Telia Finland Oyj","1","Telia FI","NOKIA","RM-1038_1009","3.0.0.0","02177.00000.15184.36004",1,"Tampere, Finland","Tampere","locality","Finland","FI","Pirkanmaa","Tampere","","33100"
75374506,3618668,"2019-09-02 01:25:55","109.240.xxx.xxx",33781,2130,65,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Pirkanmaa","11","Tampere",61.496,23.767,0.250157,11,"Telia Finland Oyj","1","Telia FI","NOKIA","RM-1038_1009","3.0.0.0","02177.00000.15184.36004",1,"Tampere, Finland","Tampere","locality","Finland","FI","Pirkanmaa","Tampere","","33100"
75374512,6005681,"2019-09-02 01:28:49","103.249.xxx.xxx",2539,3765,162,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.419,105.356,37.0872,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75374515,6047054,"2019-09-02 01:31:30","196.66.xxx.xxx",4186,2676,143,"Rabat","Morocco","MA",34.0333,-6.8333,"MARWAN","Morocco","MA","Rabat-Sale-Kenitra","04","Khemisset",33.824,-6.090,45.0429,8,"Maroc Telecom","1","Maroc Telecom-Maroc Telecom","NOKIA","RM-974_1122","4.1.0.0","02040.00021.15053.36003",1,"Khemisset, Morocco","Khemisset","locality","Morocco","MA","Rabat-Sale-Zemmour-Zaer","Khemisset Province","",""
75374519,6035331,"2019-09-02 01:35:33","80.187.xxx.xxx",6508,1734,99,"Ludwigshafen","Germany","DE",49.4811,8.4353,"PfalzKom","Germany","DE","Baden-Württemberg","BW","Mannheim",49.470,8.469,1.7312,8,"Deutsche Telekom AG","1","Lebara","Microsoft","RM-1072_1045","2.1.0.2","02177.00000.15184.36002",1,"Mannheim, Germany","Mannheim","locality","Germany","DE","Baden-Württemberg","","","68163"
